movie_id,genre_id
3388,3
3388,14
3389,1
3389,18
3390,18
3390,5
3390,15
3390,9
3391,14
3392,14
3393,14
3393,4
3393,9
3394,14
3394,9
3395,14
3396,18
3396,3
3396,14
3396,8
3397,3
3397,14
3398,3
3398,14
3398,8
3400,18
3400,12
3400,3
3400,4
3401,18
3401,7
3402,14
3402,15
3402,9
3403,15
3403,10
3404,1
3404,15
3405,1
3405,15
3406,1
3406,18
3406,15
3406,19
3408,15
3409,15
3409,10
3410,14
3410,15
3412,18
3412,3
3412,15
3414,15
3414,9
3414,19
3415,15
3417,18
3417,14
3418,18
3418,5
3418,15
3420,15
3420,10
3421,14
3422,14
3422,9
3423,15
3424,15
3425,15
3425,8
3426,15
3426,9
3428,15
3429,12
3429,14
3430,1
3430,5
3430,15
3431,1
3431,15
3432,1
3432,15
3433,1
3433,15
3434,1
3434,15
3435,5
3435,15
3435,17
3436,15
3436,9
3438,1
3438,3
3438,14
3438,4
3438,7
3439,1
3439,3
3439,4
3440,1
3440,18
3440,3
3440,14
3440,4
3441,1
3441,15
3441,19
3442,1
3442,5
3442,15
3444,1
3445,13
3445,10
3446,14
3446,15
3447,15
3448,14
3448,15
3448,19
3449,15
3450,14
3451,15
3452,1
3452,5
3452,9
3452,10
3453,15
3453,9
3454,14
3454,9
3455,15
3455,10
3456,15
3459,15
3459,20
3461,18
3461,15
3461,10
3462,14
3462,15
3462,9
3466,14
3466,4
3467,15
3467,2
3468,15
3469,15
3470,18
3470,15
3471,18
3471,15
3471,7
3473,14
3474,7
3474,10
3475,15
3475,9
3476,20
3476,13
3477,14
3477,15
3478,15
3479,18
3479,4
3479,9
3480,15
3480,9
3481,14
3481,15
3481,9
3483,12
3483,3
3484,10
3489,18
3489,14
3489,4
3492,18
3492,14
3492,9
3494,18
3494,15
3494,2
3496,15
3497,14
3498,15
3499,15
3499,20
3499,10
3500,14
3500,15
3501,14
3501,9
3502,15
3503,15
3503,13
3503,7
3504,14
3504,15
3505,15
3505,13
3505,10
3506,14
3506,15
3507,14
3508,1
3508,18
3508,15
3508,10
3508,2
3510,15
3510,10
3511,14
3512,15
3512,9
3513,15
3513,10
3514,15
3515,14
3515,9
3516,14
3516,4
3516,9
3519,1
3519,15
3519,19
3521,14
3521,15
3524,14
3524,9
3525,14
3526,14
3526,15
3527,1
3527,7
3527,10
3528,15
3528,9
3529,5
3529,10
3531,14
3531,15
3531,9
3534,15
3535,5
3535,20
3535,13
3535,10
3536,14
3536,15
3536,9
3537,14
3537,15
3538,14
3539,6
3543,14
3543,15
3544,14
3545,15
3545,8
3546,15
3546,20
3546,10
3548,14
3548,15
3549,14
3549,8
3549,9
3550,20
3551,5
3551,15
3551,10
3552,14
3553,15
3553,10
3554,15
3554,9
3555,1
3555,10
3555,19
3556,15
3556,9
3557,13
3557,10
3559,14
3559,15
3559,9
3563,1
3563,20
3564,3
3564,14
3565,14
3565,15
3566,14
3566,15
3567,14
3567,15
3567,9
3568,14
3568,9
3569,14
3569,15
3571,14
3571,15
3572,20
3572,7
3573,20
3573,7
3574,20
3574,7
3576,1
3576,20
3576,7
3577,15
3577,9
3578,1
3578,18
3578,15
3580,15
3581,14
3584,1
3584,15
3584,9
3584,10
3586,15
3586,9
3587,20
3590,14
3590,15
3591,14
3591,15
3592,12
3592,7
3593,1
3593,7
3594,15
3594,8
3596,14
3597,14
3598,5
3598,15
3598,9
3598,10
3599,14
3599,8
3604,8
3606,14
3606,8
3606,9
3608,18
3608,14
3609,6
3614,14
3614,9
3615,18
3615,12
3615,3
3616,14
3616,9
3617,14
3618,14
3618,5
3619,14
3622,14
3623,1
3623,18
3623,10
3624,1
3624,18
3624,14
3624,2
3625,6
3626,14
3627,20
3627,10
3628,1
3628,15
3628,9
3628,19
3629,18
3629,14
3629,9
3632,14
3632,5
3633,1
3633,18
3633,9
3633,10
3634,10
3635,1
3635,18
3635,10
3637,15
3638,1
3638,18
3638,7
3638,10
3639,1
3639,18
3639,10
3640,14
3640,15
3641,15
3643,1
3643,15
3643,19
3646,14
3648,20
3648,7
3649,15
3652,20
3653,6
3654,1
3654,18
3654,15
3654,19
3655,15
3658,20
3658,7
3660,20
3660,7
3660,10
3661,20
3661,7
3661,10
3662,20
3662,7
3662,10
3663,20
3663,7
3663,10
3664,20
3664,7
3664,10
3667,1
3667,14
3667,5
3668,15
3668,9
3669,14
3671,14
3671,2
3672,18
3672,3
3673,18
3673,3
3674,18
3674,3
3674,14
3674,15
3675,14
3675,8
3675,9
3676,15
3676,20
3677,6
3678,15
3679,6
3679,8
3680,6
3681,1
3681,15
3681,10
3681,2
3682,1
3682,5
3682,15
3682,10
3683,5
3683,15
3683,17
3684,15
3684,9
3685,14
3685,15
3685,9
3686,20
3686,7
3686,10
3687,18
3687,12
3687,4
3687,7
3688,14
3689,14
3690,14
3691,14
3692,14
3692,20
3693,14
3693,20
3694,14
3694,20
3695,14
3695,20
3696,14
3696,20
3696,7
3696,10
3697,1
3697,7
3697,10
3698,1
3698,7
3699,18
3699,15
3699,9
3699,7
3700,15
3700,7
3701,5
3701,15
3701,7
3701,10
3702,1
3702,18
3702,7
3703,1
3703,18
3703,7
3703,10
3704,1
3704,18
3704,7
3705,1
3705,14
3705,9
3706,17
3706,20
3706,13
3706,10
3707,15
3707,9
3708,20
3708,10
3709,20
3710,1
3710,14
3710,5
3710,10
3711,15
3712,14
3713,15
3714,15
3715,14
3715,5
3716,1
3716,14
3716,5
3716,15
3717,1
3717,5
3719,14
3719,9
3720,15
3723,15
3724,15
3724,19
3725,12
3725,8
3726,1
3726,10
3727,20
3727,2
3728,5
3728,15
3728,17
3728,10
3729,1
3729,5
3729,15
3729,10
3730,15
3730,13
3731,15
3731,10
3732,20
3733,15
3735,5
3735,15
3736,15
3737,15
3737,2
3738,15
3739,14
3739,9
3740,1
3740,18
3740,14
3740,4
3741,5
3741,15
3741,10
3742,15
3742,19
3743,14
3743,9
3744,1
3744,5
3744,10
3745,1
3745,18
3745,12
3745,3
3745,7
3746,15
3747,15
3751,12
3751,3
3751,14
3752,18
3752,14
3753,1
3753,15
3753,19
3754,18
3754,12
3754,3
3754,14
3754,4
3755,15
3755,10
3756,15
3758,15
3758,7
3758,10
3760,14
3761,1
3761,5
3761,15
3761,10
3763,1
3763,5
3763,10
3764,1
3764,5
3764,10
3765,5
3765,15
3765,9
3766,1
3766,19
3767,1
3767,19
3768,1
3768,19
3769,1
3770,20
3770,7
3770,10
3771,1
3771,18
3771,4
3773,14
3774,14
3774,15
3774,9
3783,5
3783,15
3784,14
3784,4
3785,14
3785,20
3786,14
3787,14
3788,15
3788,13
3789,15
3790,15
3791,15
3792,15
3792,9
3792,2
3793,1
3793,18
3793,7
3794,14
3794,15
3795,15
3797,10
3798,15
3798,20
3798,13
3799,12
3799,3
3801,15
3801,13
3802,1
3802,7
3806,2
3807,18
3807,4
3808,15
3808,19
3809,14
3810,15
3810,10
3811,15
3811,19
3812,14
3813,15
3814,14
3816,15
3819,14
3821,14
3822,15
3822,9
3823,15
3824,15
3824,9
3825,14
3825,15
3825,9
3826,20
3826,7
3826,10
3827,1
3827,18
3827,14
3827,7
3830,14
3830,20
3830,10
3831,14
3832,20
3833,20
3833,7
3834,18
3834,15
3834,9
3835,10
3836,1
3836,14
3836,19
3837,1
3837,4
3837,20
3837,7
3837,10
3838,20
3839,20
3840,20
3841,1
3841,14
3843,20
3844,15
3845,15
3846,14
3847,20
3849,20
3849,13
3849,10
3851,14
3852,14
3855,15
3855,9
3857,10
3858,14
3859,6
3861,14
3862,14
3863,15
3863,20
3863,10
3864,1
3864,18
3864,7
3865,14
3865,6
3868,1
3868,14
3868,5
3868,9
3869,14
3870,15
3871,15
3871,2
3872,15
3873,14
3873,2
3877,1
3877,18
3877,4
3879,1
3879,10
3882,14
3884,14
3888,15
3888,9
3889,1
3889,18
3889,4
3893,14
3893,5
3893,15
3893,9
3893,10
3894,15
3895,5
3895,10
3896,5
3896,10
3897,15
3898,1
3898,14
3899,5
3899,15
3899,10
3900,14
3900,15
3901,14
3901,15
3906,5
3906,10
3908,20
3909,14
3909,9
3910,15
3910,8
3911,14
3912,14
3912,15
3914,15
3915,15
3916,15
3917,20
3918,20
3919,20
3920,15
3920,4
3920,13
3920,9
3922,14
3925,14
3925,15
3926,18
3926,7
3927,18
3927,7
3928,14
3928,20
3929,14
3930,18
3930,20
3930,7
3932,20
3932,7
3933,20
3933,7
3937,7
3937,10
3938,20
3939,20
3940,20
3941,20
3942,20
3943,14
3945,18
3945,12
3945,3
3946,1
3946,15
3946,10
3947,1
3947,5
3947,15
3947,10
3948,14
3949,15
3950,15
3951,15
3952,15
3952,10
3953,14
3953,9
3955,14
3957,1
3957,15
3958,15
3959,1
3959,18
3959,7
3962,14
3962,20
3963,8
3964,12
3964,3
3965,15
3965,17
3966,5
3966,17
3967,15
3968,14
3969,15
3971,14
3971,13
3972,1
3972,14
3973,5
3973,20
3973,13
3973,10
3974,18
3974,3
3977,1
3977,14
3978,15
3978,9
3979,14
3980,15
3981,1
3981,7
3981,10
3983,15
3983,9
3984,1
3984,18
3984,10
3985,15
3985,19
3986,1
3986,7
3986,10
3987,15
3987,9
3988,3
3988,14
3988,4
3989,6
3990,12
3990,3
3990,14
3991,3
3991,14
3992,15
3992,9
3992,19
3993,15
3993,9
3994,15
3994,7
3996,1
3996,15
3996,9
3997,1
3997,18
3997,14
3997,4
3998,15
3999,1
3999,18
4000,18
4000,15
4002,14
4003,14
4005,1
4005,18
4005,10
4006,18
4006,12
4006,3
4006,7
4007,15
4008,15
4008,19
4009,15
4010,14
4011,14
4011,5
4011,10
4012,14
4012,15
4014,15
4014,9
4015,14
4015,7
4016,18
4016,12
4016,3
4016,14
4016,4
4017,15
4018,14
4018,9
4019,15
4020,10
4021,15
4022,15
4023,14
4023,15
4023,9
4024,9
4025,14
4025,5
4027,18
4027,14
4027,5
4029,14
4029,15
4030,20
4031,15
4031,9
4031,2
4032,14
4033,15
4033,10
4033,19
4034,5
4034,15
4034,10
4035,9
4035,2
4036,15
4036,20
4037,5
4037,17
4037,13
4037,10
4039,3
4039,8
4040,14
4041,15
4041,9
4042,1
4042,15
4042,19
4042,2
4043,5
4043,15
4046,15
4047,15
4047,19
4051,20
4051,7
4052,5
4052,15
4052,10
4053,1
4053,14
4054,15
4054,9
4055,15
4056,5
4056,15
4056,13
4056,10
4061,15
4061,9
4062,14
4062,15
4062,9
4063,14
4063,15
4063,9
4064,1
4064,5
4064,10
4065,1
4065,5
4065,15
4066,1
4066,14
4067,15
4067,9
4068,14
4069,14
4069,9
4074,15
4077,15
4077,10
4078,15
4079,14
4079,7
4080,14
4081,14
4082,14
4082,15
4082,9
4083,10
4084,1
4084,14
4084,5
4084,10
4085,1
4085,14
4085,5
4085,15
4086,1
4086,5
4086,13
4086,9
4086,10
4089,14
4090,12
4090,3
4091,14
4091,9
4092,9
4092,7
4093,10
4102,14
4102,6
4103,1
4103,18
4103,15
4103,19
4104,14
4105,4
4105,20
4105,10
4109,15
4109,10
4110,10
4111,15
4111,19
4113,15
4115,14
4116,14
4117,15
4121,1
4121,18
4121,14
4121,7
4123,14
4124,20
4124,10
4125,14
4125,7
4126,15
4127,14
4128,14
4128,20
4128,10
4129,4
4129,9
4130,14
4130,4
4131,14
4131,9
4131,7
4132,14
4132,9
4133,1
4133,18
4133,4
4133,7
4135,18
4135,14
4135,20
4138,14
4138,20
4139,5
4139,15
4141,14
4141,9
4142,1
4142,18
4142,15
4142,10
4143,20
4143,13
4144,15
4144,9
4146,15
4146,13
4146,9
4147,14
4147,15
4147,9
4148,20
4148,10
4149,14
4149,9
4152,15
4153,14
4153,4
4153,9
4154,12
4154,3
4155,15
4155,9
4156,14
4157,14
4157,15
4157,4
4157,9
4158,12
4158,14
4158,4
4159,1
4159,10
4160,15
4160,9
4161,1
4161,14
4164,15
4166,1
4166,15
4167,10
4168,14
4168,9
4171,6
4174,15
4175,14
4175,15
4178,15
4180,1
4180,15
4181,14
4184,14
4184,15
4184,9
4187,15
4189,15
4190,15
4191,14
4191,15
4191,9
4193,8
4194,15
4194,9
4194,19
4195,20
4195,13
4197,14
4198,7
4200,1
4202,15
4203,1
4203,5
4203,15
4204,14
4205,14
4205,15
4205,9
4207,1
4207,18
4207,19
4210,1
4210,5
4210,15
4210,20
4210,10
4211,15
4212,5
4212,13
4214,14
4215,14
4217,6
4218,5
4218,15
4219,14
4220,14
4221,14
4223,15
4223,19
4224,1
4224,10
4225,14
4226,13
4226,10
4228,14
4228,5
4228,9
4229,14
4229,9
4231,14
4231,9
4232,1
4232,18
4232,3
4232,14
4233,14
4234,15
4234,10
4235,15
4235,10
4236,6
4237,6
4238,1
4238,5
4238,13
4238,10
4239,5
4239,15
4240,14
4240,4
4241,12
4241,3
4242,14
4242,5
4242,15
4242,10
4243,5
4243,15
4243,13
4246,14
4246,15
4246,9
4247,18
4247,14
4247,13
4247,9
4248,14
4251,15
4251,10
4252,15
4254,14
4254,15
4255,14
4256,15
4259,15
4259,9
4260,15
4262,1
4262,5
4262,15
4263,15
4265,1
4265,10
4267,14
4268,14
4270,1
4270,18
4270,14
4270,10
4273,15
4275,1
4275,18
4275,4
4275,7
4276,14
4278,6
4280,14
4280,15
4280,9
4282,15
4282,4
4284,14
4285,14
4285,9
4289,14
4289,15
4290,14
4290,15
4290,8
4291,14
4291,5
4292,15
4293,14
4294,3
4294,4
4294,8
4296,15
4296,9
4297,15
4298,5
4298,17
4298,10
4299,1
4299,14
4299,9
4300,15
4304,6
4305,9
4305,10
4306,18
4306,12
4306,3
4306,14
4306,4
4306,9
4307,14
4307,9
4308,15
4308,8
4308,9
4310,1
4310,15
4310,9
4310,19
4312,18
4312,15
4313,15
4316,15
4317,14
4317,9
4321,14
4321,2
4322,15
4323,18
4323,19
4323,2
4325,15
4326,5
4326,15
4326,10
4327,18
4327,2
4329,2
4333,14
4333,5
4334,15
4337,15
4337,9
4337,19
4338,15
4338,19
4339,1
4339,18
4339,15
4339,19
4340,14
4342,15
4342,9
4343,14
4343,7
4344,1
4344,5
4344,15
4345,15
4347,14
4347,15
4349,14
4349,19
4350,14
4350,6
4351,1
4351,5
4351,10
4353,1
4353,19
4354,5
4354,10
4355,1
4355,15
4356,14
4356,8
4356,9
4357,14
4357,15
4357,9
4359,14
4361,14
4361,9
4366,18
4366,12
4366,3
4366,4
4367,1
4367,18
4368,14
4369,1
4369,5
4369,10
4370,18
4370,15
4370,7
4371,5
4371,15
4372,15
4372,9
4373,14
4374,14
4374,9
4378,5
4378,15
4380,15
4380,9
4381,14
4383,5
4383,15
4383,13
4383,10
4384,15
4386,3
4386,14
4387,1
4388,14
4389,15
4390,5
4390,15
4390,10
4392,14
4392,15
4392,4
4392,9
4393,15
4394,14
4394,8
4395,14
4395,5
4396,1
4396,14
4397,1
4397,14
4399,14
4399,15
4402,14
4403,20
4404,15
4404,4
4404,20
4406,5
4406,15
4406,2
4407,15
4407,10
4407,19
4408,15
4409,14
4409,15
4409,13
4409,10
4410,14
4410,5
4410,15
4412,14
4412,20
4412,7
4419,15
4419,9
4420,15
4422,15
4424,15
4426,17
4427,15
4428,14
4428,15
4428,9
4428,2
4429,15
4432,15
4432,17
4433,15
4434,1
4434,14
4434,7
4434,10
4436,13
4436,10
4437,20
4438,1
4438,15
4438,9
4438,10
4439,15
4440,1
4440,10
4441,1
4442,1
4442,14
4442,15
4443,1
4443,7
4443,10
4444,1
4444,5
4445,18
4445,6
4445,11
4446,18
4446,12
4446,4
4446,7
4447,14
4447,9
4448,1
4448,15
4449,15
4450,5
4450,15
4450,10
4451,14
4451,15
4451,9
4452,14
4453,6
4453,11
4454,12
4454,15
4454,7
4454,11
4458,6
4458,11
4459,6
4459,11
4462,14
4462,4
4463,15
4463,19
4464,14
4464,15
4464,9
4465,15
4466,1
4466,5
4466,15
4467,18
4467,14
4467,4
4470,15
4471,14
4471,9
4473,15
4473,19
4474,14
4474,15
4474,8
4475,15
4475,19
4476,14
4477,18
4477,3
4477,14
4478,14
4478,15
4480,20
4480,7
4482,15
4483,14
4484,15
4487,15
4487,9
4488,1
4488,5
4488,15
4489,14
4489,9
4490,14
4492,14
4492,7
4495,14
4495,9
4496,17
4496,13
4496,10
4497,1
4497,14
4497,20
4497,7
4498,1
4498,5
4498,10
4499,14
4500,14
4500,15
4502,3
4502,14
4504,14
4505,15
4505,9
4506,5
4506,13
4506,10
4508,15
4509,14
4511,14
4516,14
4517,20
4517,13
4517,10
4518,14
4518,20
4519,18
4519,12
4519,3
4519,4
4520,14
4521,15
4522,13
4522,9
4522,10
4523,14
4523,15
4523,4
4524,14
4526,14
4526,9
4526,7
4527,14
4527,9
4529,14
4529,15
4531,1
4533,14
4533,20
4533,7
4534,18
4534,15
4534,2
4535,15
4535,9
4535,2
4537,15
4541,20
4544,14
4544,7
4545,14
4545,7
4546,15
4546,10
4552,1
4552,20
4552,7
4552,10
4553,1
4553,7
4553,10
4557,15
4558,14
4562,14
4562,13
4563,14
4564,15
4564,4
4564,9
4565,1
4565,18
4568,1
4571,18
4571,14
4571,7
4572,1
4572,5
4572,15
4573,14
4573,15
4574,1
4574,10
4577,15
4577,19
4578,14
4578,9
4580,1
4580,7
4581,15
4583,1
4583,14
4584,14
4584,15
4584,9
4585,14
4587,14
4587,8
4587,7
4589,15
4589,8
4589,13
4591,18
4591,14
4591,4
4593,14
4594,1
4594,19
4595,15
4597,1
4597,15
4597,13
4599,15
4600,14
4600,15
4602,14
4602,5
4602,9
4603,14
4603,9
4605,14
4605,4
4608,5
4608,15
4610,14
4610,5
4610,13
4610,10
4611,5
4611,15
4612,15
4613,1
4613,14
4613,5
4614,1
4615,15
4616,15
4617,14
4619,14
4621,14
4621,9
4622,14
4623,14
4624,12
4624,14
4624,8
4625,15
4625,7
4625,10
4626,15
4626,9
4626,7
4628,14
4628,15
4629,1
4629,5
4629,10
4630,1
4632,1
4632,10
4634,18
4634,14
4635,1
4635,14
4635,15
4636,1
4638,1
4638,18
4638,7
4638,10
4639,14
4639,9
4640,1
4640,5
4640,10
4641,14
4641,15
4642,14
4642,15
4642,8
4643,1
4643,18
4643,15
4643,7
4644,14
4644,15
4644,9
4645,5
4645,20
4645,10
4646,14
4646,15
4649,14
4653,18
4653,14
4654,1
4654,15
4658,15
4658,20
4658,13
4658,10
4660,14
4661,5
4661,15
4661,10
4662,14
4662,5
4663,14
4666,14
4670,20
4670,10
4671,15
4672,14
4672,9
4673,1
4673,14
4673,5
4673,10
4675,1
4675,14
4676,14
4677,14
4677,5
4678,14
4679,14
4681,14
4681,15
4683,18
4683,3
4683,14
4683,15
4686,18
4686,14
4687,14
4688,18
4688,15
4689,13
4689,10
4690,5
4690,8
4695,5
4695,15
4697,14
4697,20
4699,15
4699,9
4699,10
4700,3
4700,14
4700,9
4701,1
4701,14
4703,15
4704,18
4704,14
4705,14
4708,15
4708,8
4709,14
4709,8
4709,2
4710,15
4710,2
4711,6
4713,15
4713,7
4714,14
4715,20
4717,1
4717,14
4718,14
4719,1
4719,12
4719,14
4719,5
4719,15
4719,9
4719,10
4720,15
4720,20
4720,13
4720,10
4721,1
4721,14
4721,2
4722,14
4723,15
4725,20
4725,10
4727,15
4727,9
4727,19
4728,14
4732,14
4733,14
4734,18
4734,14
4735,20
4735,7
4735,10
4736,14
4736,15
4736,9
4738,9
4738,7
4740,14
4740,9
4741,14
4741,15
4741,9
4743,14
4743,9
4744,20
4745,15
4748,1
4748,3
4748,14
4749,1
4749,3
4749,14
4750,1
4750,3
4754,15
4754,20
4754,13
4754,10
4756,1
4756,18
4756,15
4756,9
4757,14
4757,15
4757,8
4759,14
4759,15
4765,15
4766,5
4766,15
4766,9
4769,6
4770,10
4771,15
4772,15
4773,14
4774,14
4774,5
4775,15
4775,8
4775,9
4776,5
4776,15
4776,10
4777,14
4777,8
4777,7
4780,15
4782,14
4782,9
4783,6
4784,15
4785,15
4785,2
4786,20
4786,10
4787,15
4788,15
4788,9
4789,14
4789,4
4789,20
4789,8
4789,10
4792,20
4794,5
4794,20
4794,13
4795,18
4795,14
4795,9
4795,19
4796,14
4796,9
4798,14
4798,9
4799,1
4799,18
4799,14
4799,5
4800,1
4800,18
4800,15
4800,9
4800,10
4801,15
4802,1
4802,14
4802,9
4802,19
4803,15
4803,10
4804,14
4804,15
4808,13
4808,10
4809,15
4810,15
4811,15
4811,8
4812,18
4812,7
4813,7
4814,10
4815,15
4816,14
4818,1
4818,18
4818,14
4818,15
4821,18
4821,10
4822,3
4822,14
4823,14
4823,9
4825,14
4825,15
4826,1
4826,18
4826,15
4826,19
4827,20
4828,14
4828,9
4830,5
4830,15
4831,14
4831,8
4833,20
4833,13
4833,10
4835,15
4836,15
4836,9
4840,15
4840,9
4844,14
4844,5
4844,9
4845,14
4845,5
4846,1
4846,14
4847,15
4848,5
4848,15
4848,17
4848,13
4848,10
4849,14
4849,15
4850,1
4850,12
4850,7
4852,20
4855,1
4855,5
4855,10
4857,15
4857,8
4860,14
4862,15
4863,14
4863,5
4864,6
4864,11
4865,5
4865,20
4865,13
4865,10
4866,1
4867,14
4867,15
4871,15
4873,12
4873,15
4873,4
4874,15
4874,4
4874,13
4874,7
4876,20
4876,10
4877,14
4877,9
4878,15
4878,13
4878,7
4878,10
4879,1
4879,14
4879,5
4879,15
4880,15
4881,5
4881,15
4883,15
4885,10
4886,18
4886,12
4886,3
4886,14
4886,4
4887,1
4887,7
4887,10
4888,15
4889,5
4889,15
4890,14
4890,4
4890,9
4893,20
4893,10
4896,18
4896,3
4896,4
4898,14
4898,5
4898,13
4898,10
4899,18
4899,14
4899,4
4900,14
4901,1
4901,5
4901,15
4901,10
4902,15
4902,4
4902,20
4902,10
4902,19
4903,15
4909,14
4909,7
4911,18
4911,14
4911,4
4912,15
4912,8
4912,9
4914,5
4914,15
4914,9
4915,1
4915,18
4915,4
4916,15
4916,19
4917,15
4919,5
4919,15
4919,9
4919,10
4920,15
4920,9
4921,15
4921,9
4925,14
4926,14
4926,15
4926,8
4927,4
4927,13
4927,10
4928,15
4929,14
4932,13
4932,10
4936,15
4936,8
4939,1
4939,7
4941,1
4941,18
4941,7
4942,7
4945,5
4946,1
4946,5
4946,10
4947,1
4951,18
4951,15
4951,10
4952,14
4952,7
4953,18
4953,7
4954,14
4954,5
4956,1
4956,18
4956,14
4956,15
4956,9
4956,10
4957,5
4957,10
4958,1
4958,15
4958,19
4959,15
4961,6
4962,18
4962,2
4963,5
4963,10
4964,18
4964,15
4964,9
4965,1
4965,15
4965,10
4966,7
4966,10
4967,15
4967,19
4969,5
4969,13
4970,15
4971,14
4971,15
4973,14
4973,9
4974,14
4975,13
4975,9
4975,7
4975,10
4976,15
4977,15
4978,15
4978,13
4978,10
4979,14
4979,15
4980,18
4980,14
4980,4
4980,7
4981,14
4985,1
4985,18
4985,4
4987,1
4987,18
4987,7
4988,18
4989,14
4990,18
4990,12
4990,3
4990,14
4991,14
4991,15
4991,9
4992,14
4992,9
4993,18
4993,4
4994,14
4994,15
4994,9
4995,15
4995,9
4998,18
4998,5
4998,15
4998,10
5004,14
5007,18
5007,14
5007,10
5008,15
5008,13
5008,10
5009,15
5010,1
5010,15
5010,19
5011,15
5011,9
5012,15
5012,8
5012,9
5013,14
5013,15
5013,13
5014,15
5015,15
5015,9
5016,15
5021,14
5021,5
5021,13
5021,10
5023,15
5025,14
5026,1
5026,13
5026,10
5027,1
5027,14
5027,5
5027,15
5027,10
5028,15
5033,15
5033,10
5034,15
5034,9
5039,1
5039,18
5039,4
5040,1
5040,18
5040,4
5041,12
5041,4
5046,1
5046,15
5046,7
5046,10
5047,1
5047,14
5048,18
5048,3
5048,14
5049,1
5049,14
5049,5
5049,15
5051,14
5051,15
5051,9
5053,14
5054,7
5054,10
5055,1
5055,15
5059,6
5060,14
5060,15
5060,19
5062,13
5062,7
5062,10
5063,2
5064,1
5064,18
5064,15
5064,10
5065,15
5065,4
5065,20
5065,13
5065,10
5066,15
5066,9
5068,15
5069,1
5069,18
5069,12
5069,15
5069,4
5071,15
5071,9
5072,12
5072,7
5073,15
5074,14
5074,15
5075,14
5076,18
5076,3
5076,14
5076,15
5077,14
5077,9
5080,14
5081,15
5081,9
5083,14
5083,15
5088,14
5088,5
5088,15
5092,3
5092,14
5093,1
5093,10
5094,1
5094,7
5095,14
5095,5
5096,14
5099,3
5099,15
5102,14
5102,4
5103,3
5103,14
5103,15
5105,15
5105,20
5105,10
5106,14
5106,8
5106,9
5107,15
5107,19
5108,5
5108,15
5108,10
5109,18
5109,12
5109,3
5110,14
5110,5
5110,13
5111,15
5111,10
5112,15
5113,14
5113,5
5114,15
5116,14
5120,14
5120,13
5120,10
5121,14
5121,15
5127,15
5127,4
5127,13
5127,9
5127,10
5128,4
5128,20
5131,14
5131,15
5134,14
5134,15
5135,14
5135,9
5136,15
5136,20
5137,6
5139,14
5146,12
5146,4
5146,20
5146,7
5147,15
5151,14
5151,9
5152,1
5152,15
5152,19
5155,1
5156,1
5159,12
5159,3
5159,14
5159,8
5165,20
5168,14
5168,8
5168,9
5170,1
5170,14
5170,5
5171,1
5171,18
5171,7
5177,15
5177,9
5178,5
5178,15
5181,1
5181,7
5181,10
5187,14
5189,20
5189,7
5197,15
5198,15
5198,10
5202,15
5205,14
5205,20
5209,1
5209,18
5209,10
5212,1
5213,14
5214,14
5214,4
5218,18
5218,12
5218,3
5218,14
5219,1
5219,20
5219,7
5219,10
5220,1
5220,14
5221,15
5222,14
5222,9
5224,6
5225,15
5225,9
5226,15
5226,9
5231,14
5237,15
5238,15
5239,6
5239,15
5240,1
5240,15
5241,14
5241,9
5244,1
5244,18
5246,1
5246,14
5247,1
5247,14
5248,1
5248,14
5250,14
5254,1
5254,20
5254,10
5255,14
5256,15
5258,15
5264,1
5264,18
5264,7
5264,10
5265,14
5265,5
5265,15
5266,10
5267,15
5268,15
5268,4
5268,9
5269,15
5272,15
5275,15
5278,14
5278,9
5279,14
5279,9
5282,10
5283,14
5284,14
5284,9
5285,14
5285,5
5288,6
5288,19
5291,5
5291,15
5291,13
5292,14
5293,15
5293,10
5294,5
5294,15
5294,10
5296,14
5296,9
5297,15
5297,10
5298,14
5298,9
5299,14
5299,9
5300,1
5300,18
5300,15
5300,10
5300,2
5303,14
5303,9
5304,15
5304,19
5307,14
5308,14
5309,14
5309,9
5311,3
5311,20
5311,13
5311,10
5312,5
5312,10
5313,1
5313,18
5313,4
5313,10
5316,9
5316,10
5319,5
5319,10
5321,14
5322,15
5323,20
5323,7
5323,10
5324,14
5324,9
5325,6
5328,15
5328,9
5329,5
5329,15
5329,10
5333,5
5333,15
5334,14
5334,5
5337,14
5338,15
5339,14
5339,15
5341,15
5345,15
5346,15
5346,9
5347,15
5348,14
5348,15
5349,1
5349,18
5349,7
5349,10
5353,14
5353,15
5356,20
5356,7
5357,18
5358,18
5361,18
5363,14
5364,15
5364,10
5365,15
5365,9
5372,8
5372,2
5373,15
5373,9
5373,19
5375,14
5375,8
5375,2
5377,14
5377,15
5377,9
5378,1
5378,18
5378,7
5378,11
5379,15
5380,14
5380,15
5380,9
5382,14
5384,5
5384,15
5385,6
5387,15
5387,10
5388,1
5388,5
5388,15
5388,13
5388,10
5389,18
5389,12
5389,3
5389,2
5390,15
5391,15
5397,14
5397,7
5398,15
5400,15
5400,10
5401,14
5404,15
5404,9
5409,1
5410,15
5410,7
5414,1
5414,14
5414,5
5415,14
5415,15
5416,14
5416,15
5416,10
5417,15
5417,4
5418,1
5418,13
5418,10
5419,18
5419,3
5419,14
5419,4
5419,13
5420,1
5420,15
5420,19
5421,15
5422,14
5423,1
5423,5
5423,10
5424,5
5424,15
5424,9
5424,10
5425,15
5425,19
5427,14
5428,14
5433,18
5433,15
5433,20
5433,13
