year_film,year_ceremony,ceremony,award_id,nominee,film,winner
1998,1999,71,o11,Elaine May,Primary Colors,False
1998,1999,71,o2,Music by Carole Bayer Sager and David Foster; Lyric by Carole Bayer Sager, David Foster, Tony Renis and Alberto Testa,Quest for Camelot,False
1998,1999,71,o3,Screenplay by Warren Beatty, Jeremy Pikser;  Story by Warren Beatty,Bulworth,False
1998,1999,71,o1,Music by Matthew Wilder; Lyrics by David Zippel; Orchestral Score by Jerry Goldsmith,Mulan,False
1998,1999,71,o15,Anne V. Coates,Out of Sight,False
1998,1999,71,o11,Scott Frank,Out of Sight,False
1998,1999,71,o2,Music and Lyric by Diane Warren,Armageddon,False
1998,1999,71,o18,Kevin O'Connell, Greg P. Russell, Keith A. Wester,Armageddon,False
1998,1999,71,o19,George Watters II,Armageddon,False
1998,1999,71,o16,Richard R. Hoover, Pat McClung, John Frazier,Armageddon,False
1935,1936,8,o24,Clark Gable,Mutiny on the Bounty,False
1935,1936,8,o24,Charles Laughton,Mutiny on the Bounty,False
1935,1936,8,o24,Franchot Tone,Mutiny on the Bounty,False
1935,1936,8,o12,Frank Lloyd,Mutiny on the Bounty,False
1935,1936,8,o15,Margaret Booth,Mutiny on the Bounty,False
1935,1936,8,o22,Metro-Goldwyn-Mayer Studio Music Department, Nat W. Finston, head of department  (Score by Herbert Stothart),Mutiny on the Bounty,False
1935,1936,8,o35,Metro-Goldwyn-Mayer,Mutiny on the Bounty,True
1935,1936,8,o34,Talbot Jennings, Jules Furthman, Carey Wilson,Mutiny on the Bounty,False
1938,1939,11,o5,Spring Byington,You Can't Take It with You,False
1938,1939,11,o8,Joseph Walker,You Can't Take It with You,False
1938,1939,11,o12,Frank Capra,You Can't Take It with You,True
1938,1939,11,o15,Gene Havlick,You Can't Take It with You,False
1938,1939,11,o35,Columbia,You Can't Take It with You,True
1938,1939,11,o33,Columbia Studio Sound Department, John Livadary, Sound Director,You Can't Take It with You,False
1938,1939,11,o34,Robert Riskin,You Can't Take It with You,False
1942,1943,15,o24,Walter Pidgeon,Mrs. Miniver,False
1942,1943,15,o13,Henry Travers,Mrs. Miniver,False
1942,1943,15,o26,Greer Garson,Mrs. Miniver,True
1942,1943,15,o5,Dame May Whitty,Mrs. Miniver,False
1942,1943,15,o5,Teresa Wright,Mrs. Miniver,True
1942,1943,15,o38,Joseph Ruttenberg,Mrs. Miniver,True
1942,1943,15,o12,William Wyler,Mrs. Miniver,True
1942,1943,15,o15,Harold F. Kress,Mrs. Miniver,False
1942,1943,15,o30,Metro-Goldwyn-Mayer,Mrs. Miniver,True
1942,1943,15,o33,Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director,Mrs. Miniver,False
1942,1943,15,o44,Photographic Effects by A. Arnold Gillespie, Warren Newcombe; Sound Effects by Douglas Shearer,Mrs. Miniver,False
1942,1943,15,o34,Arthur Wimperis, George Froeschel, James Hilton, Claudine West,Mrs. Miniver,True
1944,1945,17,o24,Bing Crosby,Going My Way,True
1944,1945,17,o24,Barry Fitzgerald,Going My Way,False
1944,1945,17,o13,Barry Fitzgerald,Going My Way,True
1944,1945,17,o38,Lionel Lindon,Going My Way,False
1944,1945,17,o12,Leo McCarey,Going My Way,True
1944,1945,17,o15,Leroy Stone,Going My Way,False
1944,1945,17,o23,Music by James Van Heusen; Lyrics by Johnny Burke,Going My Way,True
1944,1945,17,o39,Paramount,Going My Way,True
1944,1945,17,o66,Leo McCarey,Going My Way,True
1944,1945,17,o34,Frank Butler, Frank Cavett,Going My Way,True
1947,1948,20,o24,Gregory Peck,Gentleman's Agreement,False
1947,1948,20,o26,Dorothy McGuire,Gentleman's Agreement,False
1947,1948,20,o5,Celeste Holm,Gentleman's Agreement,True
1947,1948,20,o5,Anne Revere,Gentleman's Agreement,False
1947,1948,20,o12,Elia Kazan,Gentleman's Agreement,True
1947,1948,20,o15,Harmon Jones,Gentleman's Agreement,False
1947,1948,20,o39,20th Century-Fox,Gentleman's Agreement,True
1947,1948,20,o34,Moss Hart,Gentleman's Agreement,False
1948,1949,21,o24,Laurence Olivier,Hamlet,True
1948,1949,21,o5,Jean Simmons,Hamlet,False
1948,1949,21,o37,Art Direction:  Roger K. Furse;  Set Decoration:  Carmen Dillon,Hamlet,True
1948,1949,21,o40,Roger K. Furse,Hamlet,True
1948,1949,21,o12,Laurence Olivier,Hamlet,False
1948,1949,21,o29,William Walton,Hamlet,False
1948,1949,21,o39,J. Arthur Rank-Two Cities Films,Hamlet,True
1949,1950,22,o24,Broderick Crawford,All the King's Men,True
1949,1950,22,o13,John Ireland,All the King's Men,False
1949,1950,22,o5,Mercedes McCambridge,All the King's Men,True
1949,1950,22,o12,Robert Rossen,All the King's Men,False
1949,1950,22,o15,Robert Parrish, Al Clark,All the King's Men,False
1949,1950,22,o39,Robert Rossen Productions,All the King's Men,True
1949,1950,22,o34,Robert Rossen,All the King's Men,False
1953,1954,26,o24,Montgomery Clift,From Here to Eternity,False
1953,1954,26,o24,Burt Lancaster,From Here to Eternity,False
1953,1954,26,o13,Frank Sinatra,From Here to Eternity,True
1953,1954,26,o26,Deborah Kerr,From Here to Eternity,False
1953,1954,26,o5,Donna Reed,From Here to Eternity,True
1953,1954,26,o38,Burnett Guffey,From Here to Eternity,True
1953,1954,26,o40,Jean Louis,From Here to Eternity,False
1953,1954,26,o12,Fred Zinnemann,From Here to Eternity,True
1953,1954,26,o15,William Lyon,From Here to Eternity,True
1953,1954,26,o29,Morris Stoloff, George Duning,From Here to Eternity,False
1953,1954,26,o39,Buddy Adler, Producer,From Here to Eternity,True
1953,1954,26,o33,Columbia Studio Sound Department, John P. Livadary, Sound Director,From Here to Eternity,True
1953,1954,26,o34,Daniel Taradash,From Here to Eternity,True
1954,1955,27,o24,Marlon Brando,On the Waterfront,True
1954,1955,27,o13,Lee J. Cobb,On the Waterfront,False
1954,1955,27,o13,Karl Malden,On the Waterfront,False
1954,1955,27,o13,Rod Steiger,On the Waterfront,False
1954,1955,27,o5,Eva Marie Saint,On the Waterfront,True
1954,1955,27,o37,Richard Day,On the Waterfront,True
1954,1955,27,o38,Boris Kaufman,On the Waterfront,True
1954,1955,27,o12,Elia Kazan,On the Waterfront,True
1954,1955,27,o15,Gene Milford,On the Waterfront,True
1954,1955,27,o29,Leonard Bernstein,On the Waterfront,False
1954,1955,27,o39,Sam Spiegel, Producer,On the Waterfront,True
1954,1955,27,o67,Budd Schulberg,On the Waterfront,True
1955,1956,28,o24,Ernest Borgnine,Marty,True
1955,1956,28,o13,Joe Mantell,Marty,False
1955,1956,28,o5,Betsy Blair,Marty,False
1955,1956,28,o37,Art Direction:  Edward S. Haworth, Walter Simonds;  Set Decoration:  Robert Priestley,Marty,False
1955,1956,28,o38,Joseph LaShelle,Marty,False
1955,1956,28,o12,Delbert Mann,Marty,True
1955,1956,28,o39,Harold Hecht, Producer,Marty,True
1955,1956,28,o34,Paddy Chayefsky,Marty,True
1961,1962,34,o13,George Chakiris,West Side Story,True
1961,1962,34,o5,Rita Moreno,West Side Story,True
1961,1962,34,o27,Art Direction:  Boris Leven;  Set Decoration:  Victor A. Gangelin,West Side Story,True
1961,1962,34,o28,Daniel L. Fapp,West Side Story,True
1961,1962,34,o41,Irene Sharaff,West Side Story,True
1961,1962,34,o12,Robert Wise, Jerome Robbins,West Side Story,True
1961,1962,34,o15,Thomas Stanford,West Side Story,True
1961,1962,34,o31,Saul Chaplin, Johnny Green, Sid Ramin, Irwin Kostal,West Side Story,True
1961,1962,34,o39,Robert Wise, Producer,West Side Story,True
1961,1962,34,o18,Todd-AO Sound Department, Fred Hynes, Sound Director; and Samuel Goldwyn Studio Sound Department, Gordon E. Sawyer, Sound Director,West Side Story,True
1961,1962,34,o25,Ernest Lehman,West Side Story,False
1963,1964,36,o24,Albert Finney,Tom Jones,False
1963,1964,36,o13,Hugh Griffith,Tom Jones,False
1963,1964,36,o5,Diane Cilento,Tom Jones,False
1963,1964,36,o5,Dame Edith Evans,Tom Jones,False
1963,1964,36,o5,Joyce Redman,Tom Jones,False
1963,1964,36,o27,Art Direction:  Ralph Brinton, Ted Marshall, Jocelyn Herbert;  Set Decoration:  Josie MacAvin,Tom Jones,False
1963,1964,36,o12,Tony Richardson,Tom Jones,True
1963,1964,36,o53,John Addison,Tom Jones,True
1963,1964,36,o10,Tony Richardson, Producer,Tom Jones,True
1963,1964,36,o25,John Osborne,Tom Jones,True
1967,1968,40,o24,Rod Steiger,In the Heat of the Night,True
1967,1968,40,o12,Norman Jewison,In the Heat of the Night,False
1967,1968,40,o15,Hal Ashby,In the Heat of the Night,True
1967,1968,40,o10,Walter Mirisch, Producer,In the Heat of the Night,True
1967,1968,40,o18,Samuel Goldwyn Studio Sound Department,In the Heat of the Night,True
1967,1968,40,o68,James A. Richard,In the Heat of the Night,False
1967,1968,40,o25,Stirling Silliphant,In the Heat of the Night,True
1968,1969,41,o24,Ron Moody,Oliver!,False
1968,1969,41,o13,Jack Wild,Oliver!,False
1968,1969,41,o14,Art Direction:  John Box, Terence Marsh;  Set Decoration:  Vernon Dixon, Ken Muggleston,Oliver!,True
1968,1969,41,o8,Oswald Morris,Oliver!,False
1968,1969,41,o9,Phyllis Dalton,Oliver!,False
1968,1969,41,o12,Carol Reed,Oliver!,True
1968,1969,41,o15,Ralph Kemplen,Oliver!,False
1968,1969,41,o69,Adaptation score by John Green,Oliver!,True
1968,1969,41,o10,John Woolf, Producer,Oliver!,True
1968,1969,41,o18,Shepperton Studio Sound Department,Oliver!,True
1968,1969,41,o25,Vernon Harris,Oliver!,False
1969,1970,42,o24,Dustin Hoffman,Midnight Cowboy,False
1969,1970,42,o24,Jon Voight,Midnight Cowboy,False
1969,1970,42,o5,Sylvia Miles,Midnight Cowboy,False
1969,1970,42,o12,John Schlesinger,Midnight Cowboy,True
1969,1970,42,o15,Hugh A. Robertson,Midnight Cowboy,False
1969,1970,42,o10,Jerome Hellman, Producer,Midnight Cowboy,True
1969,1970,42,o25,Waldo Salt,Midnight Cowboy,True
1976,1977,49,o4,Sylvester Stallone,Rocky,False
1976,1977,49,o13,Burgess Meredith,Rocky,False
1976,1977,49,o13,Burt Young,Rocky,False
1976,1977,49,o7,Talia Shire,Rocky,False
1976,1977,49,o12,John G. Avildsen,Rocky,True
1976,1977,49,o15,Richard Halsey, Scott Conrad,Rocky,True
1976,1977,49,o2,Music by Bill Conti; Lyrics by Carol Connors and Ayn Robbins,Rocky,False
1976,1977,49,o10,Irwin Winkler and Robert Chartoff, Producers,Rocky,True
1976,1977,49,o18,Harry Warren Tetrick, William McCaughey, Lyle Burbridge, Bud Alper,Rocky,False
1976,1977,49,o60,Sylvester Stallone,Rocky,False
1979,1980,52,o4,Dustin Hoffman,Kramer vs. Kramer,True
1979,1980,52,o13,Justin Henry,Kramer vs. Kramer,False
1979,1980,52,o5,Jane Alexander,Kramer vs. Kramer,False
1979,1980,52,o5,Meryl Streep,Kramer vs. Kramer,True
1979,1980,52,o8,Nestor Almendros,Kramer vs. Kramer,False
1979,1980,52,o12,Robert Benton,Kramer vs. Kramer,True
1979,1980,52,o15,Jerry Greenberg,Kramer vs. Kramer,False
1979,1980,52,o10,Stanley R. Jaffe, Producer,Kramer vs. Kramer,True
1979,1980,52,o58,Robert Benton,Kramer vs. Kramer,True
1980,1981,53,o13,Judd Hirsch,Ordinary People,False
1980,1981,53,o13,Timothy Hutton,Ordinary People,True
1980,1981,53,o7,Mary Tyler Moore,Ordinary People,False
1980,1981,53,o12,Robert Redford,Ordinary People,True
1980,1981,53,o10,Ronald L. Schwary, Producer,Ordinary People,True
1980,1981,53,o58,Alvin Sargent,Ordinary People,True
1981,1982,54,o13,Ian Holm,Chariots of Fire,False
1981,1982,54,o9,Milena Canonero,Chariots of Fire,True
1981,1982,54,o12,Hugh Hudson,Chariots of Fire,False
1981,1982,54,o15,Terry Rawlings,Chariots of Fire,False
1981,1982,54,o20,Vangelis,Chariots of Fire,True
1981,1982,54,o10,David Puttnam, Producer,Chariots of Fire,True
1981,1982,54,o3,Colin Welland,Chariots of Fire,True
1983,1984,56,o13,John Lithgow,Terms of Endearment,False
1983,1984,56,o13,Jack Nicholson,Terms of Endearment,True
1983,1984,56,o7,Shirley MacLaine,Terms of Endearment,True
1983,1984,56,o7,Debra Winger,Terms of Endearment,False
1983,1984,56,o14,Art Direction:  Polly Platt, Harold Michelson;  Set Decoration:  Tom Pedigo, Anthony Mondello,Terms of Endearment,False
1983,1984,56,o12,James L. Brooks,Terms of Endearment,True
1983,1984,56,o15,Richard Marks,Terms of Endearment,False
1983,1984,56,o20,Michael Gore,Terms of Endearment,False
1983,1984,56,o10,James L. Brooks, Producer,Terms of Endearment,True
1983,1984,56,o18,Donald O. Mitchell, Rick Kline, Kevin O'Connell, Jim Alexander,Terms of Endearment,False
1983,1984,56,o58,James L. Brooks,Terms of Endearment,True
1985,1986,58,o13,Klaus Maria Brandauer,Out of Africa,False
1985,1986,58,o7,Meryl Streep,Out of Africa,False
1985,1986,58,o14,Art Direction:  Stephen Grimes;  Set Decoration:  Josie MacAvin,Out of Africa,True
1985,1986,58,o8,David Watkin,Out of Africa,True
1985,1986,58,o9,Milena Canonero,Out of Africa,False
1985,1986,58,o12,Sydney Pollack,Out of Africa,True
1985,1986,58,o15,Fredric Steinkamp, William Steinkamp, Pembroke Herring, Sheldon Kahn,Out of Africa,False
1985,1986,58,o20,John Barry,Out of Africa,True
1985,1986,58,o10,Sydney Pollack, Producer,Out of Africa,True
1985,1986,58,o18,Chris Jenkins, Gary Alexander, Larry Stensvold, Peter Handford,Out of Africa,True
1985,1986,58,o58,Kurt Luedtke,Out of Africa,True
1988,1989,61,o4,Dustin Hoffman,Rain Man,True
1988,1989,61,o14,Art Direction:  Ida Random;  Set Decoration:  Linda DeScenna,Rain Man,False
1988,1989,61,o8,John Seale,Rain Man,False
1988,1989,61,o12,Barry Levinson,Rain Man,True
1988,1989,61,o15,Stu Linder,Rain Man,False
1988,1989,61,o20,Hans Zimmer,Rain Man,False
1988,1989,61,o10,Mark Johnson, Producer,Rain Man,True
1988,1989,61,o3,Screenplay by Ronald Bass, Barry Morrow;  Story by Barry Morrow,Rain Man,True
1989,1990,62,o4,Morgan Freeman,Driving Miss Daisy,False
1989,1990,62,o13,Dan Aykroyd,Driving Miss Daisy,False
1989,1990,62,o7,Jessica Tandy,Driving Miss Daisy,True
1989,1990,62,o14,Art Direction:  Bruno Rubeo;  Set Decoration:  Crispian Sallis,Driving Miss Daisy,False
1989,1990,62,o9,Elizabeth McBride,Driving Miss Daisy,False
1989,1990,62,o15,Mark Warner,Driving Miss Daisy,False
1989,1990,62,o17,Manlio Rocchetti, Lynn Barber, Kevin Haney,Driving Miss Daisy,True
1989,1990,62,o10,Richard D. Zanuck and Lili Fini Zanuck, Producers,Driving Miss Daisy,True
1989,1990,62,o58,Alfred Uhry,Driving Miss Daisy,True
1971,1972,44,o26,Jane Fonda,Klute,True
1971,1972,44,o61,Andy Lewis, Dave Lewis,Klute,False
1990,1991,63,o3,Whit Stillman,Metropolitan,False
1982,1983,55,o20,Jerry Goldsmith,Poltergeist,False
1982,1983,55,o19,Stephen Hunter Flick, Richard L. Anderson,Poltergeist,False
1982,1983,55,o16,Richard Edlund, Michael Wood, Bruce Nicholson,Poltergeist,False
1986,1987,59,o16,Richard Edlund, John Bruno, Garry Waller, William Neil,Poltergeist II: The Other Side,False
1987,1988,60,o18,Les Fresholtz, Dick Alexander, Vern Poore, Bill Nelson,Lethal Weapon,False
1989,1990,62,o19,Robert Henderson, Alan Robert Murray,Lethal Weapon 2,False
1989,1990,62,o16,Ken Ralston, Michael Lantieri, John Bell, Steve Gawley,Back to the Future Part II,False
1961,1962,34,o41,Bill Thomas,Babes in Toyland,False
1961,1962,34,o31,George Bruns,Babes in Toyland,False
1942,1943,15,o29,Frank Churchill, Edward Plumb,Bambi,False
1942,1943,15,o23,Music by Frank Churchill; Lyrics by Larry Morey,Bambi,False
1942,1943,15,o33,Walt Disney Studio Sound Department, Sam Slyfield, Sound Director,Bambi,False
1988,1989,61,o7,Glenn Close,Dangerous Liaisons,False
1988,1989,61,o5,Michelle Pfeiffer,Dangerous Liaisons,False
1988,1989,61,o14,Art Direction:  Stuart Craig;  Set Decoration:  Gerard James,Dangerous Liaisons,True
1988,1989,61,o9,James Acheson,Dangerous Liaisons,True
1988,1989,61,o20,George Fenton,Dangerous Liaisons,False
1988,1989,61,o10,Norma Heyman and Hank Moonjean, Producers,Dangerous Liaisons,False
1988,1989,61,o58,Christopher Hampton,Dangerous Liaisons,True
1984,1985,57,o18,Bill Varney, Steve Maslow, Kevin O'Connell, Nelson Stoll,Dune,False
1998,1999,71,o4,Tom Hanks,Saving Private Ryan,False
1998,1999,71,o14,Art Direction:  Tom Sanders;  Set Decoration:  Lisa Dean Kavanaugh,Saving Private Ryan,False
1998,1999,71,o8,Janusz Kaminski,Saving Private Ryan,True
1998,1999,71,o12,Steven Spielberg,Saving Private Ryan,True
1998,1999,71,o15,Michael Kahn,Saving Private Ryan,True
1998,1999,71,o17,Lois Burwell, Conor O'Sullivan, Daniel C. Striepeke,Saving Private Ryan,False
1998,1999,71,o6,John Williams,Saving Private Ryan,False
1998,1999,71,o10,Steven Spielberg, Ian Bryce, Mark Gordon and Gary Levinsohn, Producers,Saving Private Ryan,False
1998,1999,71,o18,Gary Rydstrom, Gary Summers, Andy Nelson, Ronald Judkins,Saving Private Ryan,True
1998,1999,71,o19,Gary Rydstrom, Richard Hymns,Saving Private Ryan,True
1998,1999,71,o3,Robert Rodat,Saving Private Ryan,False
1965,1966,38,o13,Tom Courtenay,Doctor Zhivago,False
1965,1966,38,o27,Art Direction:  John Box, Terry Marsh;  Set Decoration:  Dario Simoni,Doctor Zhivago,True
1965,1966,38,o28,Freddie Young,Doctor Zhivago,True
1965,1966,38,o41,Phyllis Dalton,Doctor Zhivago,True
1965,1966,38,o12,David Lean,Doctor Zhivago,False
1965,1966,38,o15,Norman Savage,Doctor Zhivago,False
1965,1966,38,o53,Maurice Jarre,Doctor Zhivago,True
1965,1966,38,o10,Carlo Ponti, Producer,Doctor Zhivago,False
1965,1966,38,o18,Metro-Goldwyn-Mayer British Studio Sound Department, A. W. Watkins, Sound Director; and Metro-Goldwyn-Mayer Studio Sound Department, Franklin E. Milton, Sound Director,Doctor Zhivago,False
1965,1966,38,o25,Robert Bolt,Doctor Zhivago,True
1983,1984,56,o4,Robert Duvall,Tender Mercies,True
1983,1984,56,o12,Bruce Beresford,Tender Mercies,False
1983,1984,56,o2,Music and Lyric by Austin Roberts and Bobby Hart,Tender Mercies,False
1983,1984,56,o10,Philip S. Hobel, Producer,Tender Mercies,False
1983,1984,56,o3,Horton Foote,Tender Mercies,True
1981,1982,54,o59,Hungary,Mephisto,True
1986,1987,59,o12,David Lynch,Blue Velvet,False
1985,1986,58,o16,Will Vinton, Ian Wingrove, Zoran Perisic, Michael Lloyd,Return to Oz,False
1959,1960,32,o31,George Bruns,Sleeping Beauty,False
1984,1985,57,o3,Screenplay by Lowell Ganz, Babaloo Mandel, Bruce Jay Friedman;  Screen Story by Bruce Jay Friedman;  Based on a story by Brian Grazer,Splash,False
1982,1983,55,o9,Elois Jenssen, Rosanna Norton,Tron,False
1982,1983,55,o18,Michael Minkler, Bob Minkler, Lee Minkler, Jim La Rue,Tron,False
1991,1992,64,o3,Lawrence Kasdan, Meg Kasdan,Grand Canyon,False
1984,1985,57,o20,John Williams,Indiana Jones and the Temple of Doom,False
1984,1985,57,o16,Dennis Muren, Michael McAlister, Lorne Peterson, George Gibbs,Indiana Jones and the Temple of Doom,True
1966,1967,39,o24,Richard Burton,Who's Afraid of Virginia Woolf?,False
1966,1967,39,o13,George Segal,Who's Afraid of Virginia Woolf?,False
1966,1967,39,o26,Elizabeth Taylor,Who's Afraid of Virginia Woolf?,True
1966,1967,39,o5,Sandy Dennis,Who's Afraid of Virginia Woolf?,True
1966,1967,39,o37,Art Direction:  Richard Sylbert;  Set Decoration:  George James Hopkins,Who's Afraid of Virginia Woolf?,True
1966,1967,39,o38,Haskell Wexler,Who's Afraid of Virginia Woolf?,True
1966,1967,39,o40,Irene Sharaff,Who's Afraid of Virginia Woolf?,True
1966,1967,39,o12,Mike Nichols,Who's Afraid of Virginia Woolf?,False
1966,1967,39,o15,Sam O'Steen,Who's Afraid of Virginia Woolf?,False
1966,1967,39,o62,Alex North,Who's Afraid of Virginia Woolf?,False
1966,1967,39,o10,Ernest Lehman, Producer,Who's Afraid of Virginia Woolf?,False
1966,1967,39,o18,Warner Bros. Studio Sound Department, George R. Groves, Sound Director,Who's Afraid of Virginia Woolf?,False
1966,1967,39,o25,Ernest Lehman,Who's Afraid of Virginia Woolf?,False
1967,1968,40,o14,Art Direction:  Mario Chiari, Jack Martin Smith, Ed Graves;  Set Decoration:  Walter M. Scott, Stuart A. Reiss,Doctor Dolittle,False
1967,1968,40,o8,Robert Surtees,Doctor Dolittle,False
1967,1968,40,o15,Samuel E. Beetley, Marjorie Fowler,Doctor Dolittle,False
1967,1968,40,o62,Leslie Bricusse,Doctor Dolittle,False
1967,1968,40,o42,Lionel Newman, Alexander Courage,Doctor Dolittle,False
1967,1968,40,o23,Music and Lyrics by Leslie Bricusse,Doctor Dolittle,True
1967,1968,40,o10,Arthur P. Jacobs, Producer,Doctor Dolittle,False
1967,1968,40,o18,20th Century-Fox Studio Sound Department,Doctor Dolittle,False
1967,1968,40,o47,L. B. Abbott,Doctor Dolittle,True
1968,1969,41,o5,Ruth Gordon,Rosemary's Baby,True
1968,1969,41,o25,Roman Polanski,Rosemary's Baby,False
1988,1989,61,o17,Ve Neill, Steve La Porte, Robert Short,Beetlejuice,True
1951,1952,24,o38,Robert Burks,Strangers on a Train,False
1988,1989,61,o19,Ben Burtt, Richard Hymns,Willow,False
1988,1989,61,o16,Dennis Muren, Michael McAlister, Phil Tippett, Chris Evans,Willow,False
1944,1945,17,o38,Glen MacWilliams,Lifeboat,False
1944,1945,17,o12,Alfred Hitchcock,Lifeboat,False
1944,1945,17,o66,John Steinbeck,Lifeboat,False
1943,1944,16,o66,Gordon McDonell,Shadow of a Doubt,False
1941,1942,14,o26,Joan Fontaine,Suspicion,True
1941,1942,14,o45,Franz Waxman,Suspicion,False
1941,1942,14,o30,RKO Radio,Suspicion,False
1987,1988,60,o4,William Hurt,Broadcast News,False
1987,1988,60,o13,Albert Brooks,Broadcast News,False
1987,1988,60,o7,Holly Hunter,Broadcast News,False
1987,1988,60,o8,Michael Ballhaus,Broadcast News,False
1987,1988,60,o15,Richard Marks,Broadcast News,False
1987,1988,60,o10,James L. Brooks, Producer,Broadcast News,False
1987,1988,60,o3,James L. Brooks,Broadcast News,False
1988,1989,61,o7,Melanie Griffith,Working Girl,False
1988,1989,61,o5,Joan Cusack,Working Girl,False
1988,1989,61,o5,Sigourney Weaver,Working Girl,False
1988,1989,61,o12,Mike Nichols,Working Girl,False
1988,1989,61,o2,Music and Lyric by Carly Simon,Working Girl,True
1988,1989,61,o10,Douglas Wick, Producer,Working Girl,False
1988,1989,61,o13,Dean Stockwell,Married to the Mob,False
1992,1993,65,o14,Art Direction:  Ferdinando Scarfiotti;  Set Decoration:  Linda DeScenna,Toys,False
1992,1993,65,o9,Albert Wolsky,Toys,False
1998,1999,71,o7,Meryl Streep,One True Thing,False
1954,1955,27,o44,Warner Bros. Studio,Them!,False
1990,1991,63,o17,Ve Neill, Stan Winston,Edward Scissorhands,False
1998,1999,71,o14,Art Direction:  Eugenio Zanetti;  Set Decoration:  Cindy Carr,What Dreams May Come,False
1998,1999,71,o16,Joel Hynek, Nicholas Brooks, Stuart Robertson, Kevin Mack,What Dreams May Come,True
1992,1993,65,o5,Marisa Tomei,My Cousin Vinny,True
1975,1976,48,o5,Ronee Blakley,Nashville,False
1975,1976,48,o5,Lily Tomlin,Nashville,False
1975,1976,48,o12,Robert Altman,Nashville,False
1975,1976,48,o2,Music and Lyrics by Keith Carradine,Nashville,True
1975,1976,48,o10,Robert Altman, Producer,Nashville,False
1986,1987,59,o4,William Hurt,Children of a Lesser God,False
1986,1987,59,o7,Marlee Matlin,Children of a Lesser God,True
1986,1987,59,o5,Piper Laurie,Children of a Lesser God,False
1986,1987,59,o10,Burt Sugarman and Patrick Palmer, Producers,Children of a Lesser God,False
1986,1987,59,o58,Hesper Anderson, Mark Medoff,Children of a Lesser God,False
1998,1999,71,o9,Colleen Atwood,Beloved,False
1998,1999,71,o14,Art Direction:  Jeannine Oppewall;  Set Decoration:  Jay Hart,Pleasantville,False
1998,1999,71,o9,Judianna Makovsky,Pleasantville,False
1998,1999,71,o6,Randy Newman,Pleasantville,False
1998,1999,71,o4,Edward Norton,American History X,False
1998,1999,71,o4,Ian McKellen,Gods and Monsters,False
1998,1999,71,o5,Lynn Redgrave,Gods and Monsters,False
1998,1999,71,o11,Bill Condon,Gods and Monsters,True
1998,1999,71,o7,Cate Blanchett,Elizabeth,False
1998,1999,71,o14,Art Direction:  John Myhre;  Set Decoration:  Peter Howitt,Elizabeth,False
1998,1999,71,o8,Remi Adefarasin,Elizabeth,False
1998,1999,71,o9,Alexandra Byrne,Elizabeth,False
1998,1999,71,o17,Jenny Shircore,Elizabeth,True
1998,1999,71,o6,David Hirschfelder,Elizabeth,False
1998,1999,71,o10,Alison Owen, Eric Fellner and Tim Bevan, Producers,Elizabeth,False
1998,1999,71,o9,Sandy Powell,Velvet Goldmine,False
1985,1986,58,o4,Jon Voight,Runaway Train,False
1985,1986,58,o13,Eric Roberts,Runaway Train,False
1985,1986,58,o15,Henry Richardson,Runaway Train,False
1986,1987,59,o4,Bob Hoskins,Mona Lisa,False
1976,1977,49,o8,Richard H. Kline,King Kong,False
1976,1977,49,o18,Harry Warren Tetrick, William McCaughey, Aaron Rochin, Jack Solomon,King Kong,False
1976,1977,49,o70,Carlo Rambaldi, Glen Robinson, Frank Van der Veer,King Kong,True
1998,1999,71,o2,Music and Lyric by Randy Newman,Babe: Pig in the City,False
1998,1999,71,o5,Brenda Blethyn,Little Voice,False
1998,1999,71,o13,Geoffrey Rush,Shakespeare in Love,False
1998,1999,71,o7,Gwyneth Paltrow,Shakespeare in Love,True
1998,1999,71,o5,Judi Dench,Shakespeare in Love,True
1998,1999,71,o14,Art Direction:  Martin Childs;  Set Decoration:  Jill Quertier,Shakespeare in Love,True
1998,1999,71,o8,Richard Greatrex,Shakespeare in Love,False
1998,1999,71,o9,Sandy Powell,Shakespeare in Love,True
1998,1999,71,o12,John Madden,Shakespeare in Love,False
1998,1999,71,o15,David Gamble,Shakespeare in Love,False
1998,1999,71,o17,Lisa Westcott, Veronica Brebner,Shakespeare in Love,False
1998,1999,71,o1,Stephen Warbeck,Shakespeare in Love,True
1998,1999,71,o10,David Parfitt, Donna Gigliotti, Harvey Weinstein, Edward Zwick and Marc Norman, Producers,Shakespeare in Love,True
1998,1999,71,o18,Robin O'Donoghue, Dominic Lester, Peter Glossop,Shakespeare in Love,False
1998,1999,71,o3,Marc Norman, Tom Stoppard,Shakespeare in Love,True
1947,1948,20,o13,Edmund Gwenn,Miracle on 34th Street,True
1947,1948,20,o39,20th Century-Fox,Miracle on 34th Street,False
1947,1948,20,o43,Valentine Davies,Miracle on 34th Street,True
1947,1948,20,o34,George Seaton,Miracle on 34th Street,True
1985,1986,58,o19,Frederick J. Brown,Rambo: First Blood Part II,False
1984,1985,57,o15,Donn Cambern, Frank Morriss,Romancing the Stone,False
1985,1986,58,o13,Don Ameche,Cocoon,True
1985,1986,58,o16,Ken Ralston, Ralph McQuarrie, Scott Farrar, David Berry,Cocoon,True
1982,1983,55,o2,Music and Lyric by Jim Peterik and Frankie Sullivan III,Rocky III,False
