year_film,year_ceremony,ceremony,award_id,nominee,film,winner
1963,1964,36,25,John Osborne,Tom Jones,True
1967,1968,40,24,Rod Steiger,In the Heat of the Night,True
1967,1968,40,12,Norman Jewison,In the Heat of the Night,False
1967,1968,40,15,Hal Ashby,In the Heat of the Night,True
1967,1968,40,10,"Walter Mirisch, Producer",In the Heat of the Night,True
1967,1968,40,18,Samuel Goldwyn Studio Sound Department,In the Heat of the Night,True
1967,1968,40,68,James A. Richard,In the Heat of the Night,False
1967,1968,40,25,Stirling Silliphant,In the Heat of the Night,True
1968,1969,41,24,Ron Moody,Oliver!,False
1968,1969,41,13,Jack Wild,Oliver!,False
1968,1969,41,14,"Art Direction:  John Box, Terence Marsh;  Set Decoration:  Vernon Dixon, Ken Muggleston",Oliver!,True
1968,1969,41,8,Oswald Morris,Oliver!,False
1968,1969,41,9,Phyllis Dalton,Oliver!,False
1968,1969,41,12,Carol Reed,Oliver!,True
1968,1969,41,15,Ralph Kemplen,Oliver!,False
1968,1969,41,69,Adaptation score by John Green,Oliver!,True
1968,1969,41,10,"John Woolf, Producer",Oliver!,True
1968,1969,41,18,Shepperton Studio Sound Department,Oliver!,True
1968,1969,41,25,Vernon Harris,Oliver!,False
1969,1970,42,24,Dustin Hoffman,Midnight Cowboy,False
1969,1970,42,24,Jon Voight,Midnight Cowboy,False
1969,1970,42,5,Sylvia Miles,Midnight Cowboy,False
1969,1970,42,12,John Schlesinger,Midnight Cowboy,True
1969,1970,42,15,Hugh A. Robertson,Midnight Cowboy,False
1969,1970,42,10,"Jerome Hellman, Producer",Midnight Cowboy,True
1969,1970,42,25,Waldo Salt,Midnight Cowboy,True
1976,1977,49,4,Sylvester Stallone,Rocky,False
1976,1977,49,13,Burgess Meredith,Rocky,False
1976,1977,49,13,Burt Young,Rocky,False
1976,1977,49,7,Talia Shire,Rocky,False
1976,1977,49,12,John G. Avildsen,Rocky,True
1976,1977,49,15,"Richard Halsey, Scott Conrad",Rocky,True
1976,1977,49,2,Music by Bill Conti; Lyrics by Carol Connors and Ayn Robbins,Rocky,False
1976,1977,49,10,"Irwin Winkler and Robert Chartoff, Producers",Rocky,True
1976,1977,49,18,"Harry Warren Tetrick, William McCaughey, Lyle Burbridge, Bud Alper",Rocky,False
1976,1977,49,60,Sylvester Stallone,Rocky,False
1979,1980,52,4,Dustin Hoffman,Kramer vs. Kramer,True
1979,1980,52,13,Justin Henry,Kramer vs. Kramer,False
1979,1980,52,5,Jane Alexander,Kramer vs. Kramer,False
1979,1980,52,5,Meryl Streep,Kramer vs. Kramer,True
1979,1980,52,8,Nestor Almendros,Kramer vs. Kramer,False
1979,1980,52,12,Robert Benton,Kramer vs. Kramer,True
1979,1980,52,15,Jerry Greenberg,Kramer vs. Kramer,False
1979,1980,52,10,"Stanley R. Jaffe, Producer",Kramer vs. Kramer,True
1979,1980,52,58,Robert Benton,Kramer vs. Kramer,True
1980,1981,53,13,Judd Hirsch,Ordinary People,False
1980,1981,53,13,Timothy Hutton,Ordinary People,True
1980,1981,53,7,Mary Tyler Moore,Ordinary People,False
1980,1981,53,12,Robert Redford,Ordinary People,True
1980,1981,53,10,"Ronald L. Schwary, Producer",Ordinary People,True
1980,1981,53,58,Alvin Sargent,Ordinary People,True
1981,1982,54,13,Ian Holm,Chariots of Fire,False
1981,1982,54,9,Milena Canonero,Chariots of Fire,True
1981,1982,54,12,Hugh Hudson,Chariots of Fire,False
1981,1982,54,15,Terry Rawlings,Chariots of Fire,False
1981,1982,54,20,Vangelis,Chariots of Fire,True
1981,1982,54,10,"David Puttnam, Producer",Chariots of Fire,True
1981,1982,54,3,Colin Welland,Chariots of Fire,True
1983,1984,56,13,John Lithgow,Terms of Endearment,False
1983,1984,56,13,Jack Nicholson,Terms of Endearment,True
1983,1984,56,7,Shirley MacLaine,Terms of Endearment,True
1983,1984,56,7,Debra Winger,Terms of Endearment,False
1983,1984,56,14,"Art Direction:  Polly Platt, Harold Michelson;  Set Decoration:  Tom Pedigo, Anthony Mondello",Terms of Endearment,False
1983,1984,56,12,James L. Brooks,Terms of Endearment,True
1983,1984,56,15,Richard Marks,Terms of Endearment,False
1983,1984,56,20,Michael Gore,Terms of Endearment,False
1983,1984,56,10,"James L. Brooks, Producer",Terms of Endearment,True
1983,1984,56,18,"Donald O. Mitchell, Rick Kline, Kevin O'Connell, Jim Alexander",Terms of Endearment,False
1983,1984,56,58,James L. Brooks,Terms of Endearment,True
1985,1986,58,13,Klaus Maria Brandauer,Out of Africa,False
1985,1986,58,7,Meryl Streep,Out of Africa,False
1985,1986,58,14,Art Direction:  Stephen Grimes;  Set Decoration:  Josie MacAvin,Out of Africa,True
1985,1986,58,8,David Watkin,Out of Africa,True
1985,1986,58,9,Milena Canonero,Out of Africa,False
1985,1986,58,12,Sydney Pollack,Out of Africa,True
1985,1986,58,15,"Fredric Steinkamp, William Steinkamp, Pembroke Herring, Sheldon Kahn",Out of Africa,False
1985,1986,58,20,John Barry,Out of Africa,True
1985,1986,58,10,"Sydney Pollack, Producer",Out of Africa,True
1985,1986,58,18,"Chris Jenkins, Gary Alexander, Larry Stensvold, Peter Handford",Out of Africa,True
1985,1986,58,58,Kurt Luedtke,Out of Africa,True
1988,1989,61,4,Dustin Hoffman,Rain Man,True
1988,1989,61,14,Art Direction:  Ida Random;  Set Decoration:  Linda DeScenna,Rain Man,False
1988,1989,61,8,John Seale,Rain Man,False
1988,1989,61,12,Barry Levinson,Rain Man,True
1988,1989,61,15,Stu Linder,Rain Man,False
1988,1989,61,20,Hans Zimmer,Rain Man,False
1988,1989,61,10,"Mark Johnson, Producer",Rain Man,True
1988,1989,61,3,"Screenplay by Ronald Bass, Barry Morrow;  Story by Barry Morrow",Rain Man,True
1989,1990,62,4,Morgan Freeman,Driving Miss Daisy,False
1989,1990,62,13,Dan Aykroyd,Driving Miss Daisy,False
1989,1990,62,7,Jessica Tandy,Driving Miss Daisy,True
1989,1990,62,14,Art Direction:  Bruno Rubeo;  Set Decoration:  Crispian Sallis,Driving Miss Daisy,False
1989,1990,62,9,Elizabeth McBride,Driving Miss Daisy,False
1989,1990,62,15,Mark Warner,Driving Miss Daisy,False
1989,1990,62,17,"Manlio Rocchetti, Lynn Barber, Kevin Haney",Driving Miss Daisy,True
1989,1990,62,10,"Richard D. Zanuck and Lili Fini Zanuck, Producers",Driving Miss Daisy,True
1989,1990,62,58,Alfred Uhry,Driving Miss Daisy,True
1971,1972,44,26,Jane Fonda,Klute,True
1971,1972,44,61,"Andy Lewis, Dave Lewis",Klute,False
1990,1991,63,3,Whit Stillman,Metropolitan,False
1982,1983,55,20,Jerry Goldsmith,Poltergeist,False
1982,1983,55,19,"Stephen Hunter Flick, Richard L. Anderson",Poltergeist,False
1982,1983,55,16,"Richard Edlund, Michael Wood, Bruce Nicholson",Poltergeist,False
1986,1987,59,16,"Richard Edlund, John Bruno, Garry Waller, William Neil",Poltergeist II: The Other Side,False
1987,1988,60,18,"Les Fresholtz, Dick Alexander, Vern Poore, Bill Nelson",Lethal Weapon,False
1989,1990,62,19,"Robert Henderson, Alan Robert Murray",Lethal Weapon 2,False
1989,1990,62,16,"Ken Ralston, Michael Lantieri, John Bell, Steve Gawley",Back to the Future Part II,False
1961,1962,34,41,Bill Thomas,Babes in Toyland,False
1961,1962,34,31,George Bruns,Babes in Toyland,False
1942,1943,15,29,"Frank Churchill, Edward Plumb",Bambi,False
1942,1943,15,23,Music by Frank Churchill; Lyrics by Larry Morey,Bambi,False
1942,1943,15,33,"Walt Disney Studio Sound Department, Sam Slyfield, Sound Director",Bambi,False
1988,1989,61,7,Glenn Close,Dangerous Liaisons,False
1988,1989,61,5,Michelle Pfeiffer,Dangerous Liaisons,False
1988,1989,61,14,Art Direction:  Stuart Craig;  Set Decoration:  Gerard James,Dangerous Liaisons,True
1988,1989,61,9,James Acheson,Dangerous Liaisons,True
1988,1989,61,20,George Fenton,Dangerous Liaisons,False
1988,1989,61,10,"Norma Heyman and Hank Moonjean, Producers",Dangerous Liaisons,False
1988,1989,61,58,Christopher Hampton,Dangerous Liaisons,True
1984,1985,57,18,"Bill Varney, Steve Maslow, Kevin O'Connell, Nelson Stoll",Dune,False
1998,1999,71,4,Tom Hanks,Saving Private Ryan,False
1998,1999,71,14,Art Direction:  Tom Sanders;  Set Decoration:  Lisa Dean Kavanaugh,Saving Private Ryan,False
1998,1999,71,8,Janusz Kaminski,Saving Private Ryan,True
1998,1999,71,12,Steven Spielberg,Saving Private Ryan,True
1998,1999,71,15,Michael Kahn,Saving Private Ryan,True
1998,1999,71,17,"Lois Burwell, Conor O'Sullivan, Daniel C. Striepeke",Saving Private Ryan,False
1998,1999,71,6,John Williams,Saving Private Ryan,False
1998,1999,71,10,"Steven Spielberg, Ian Bryce, Mark Gordon and Gary Levinsohn, Producers",Saving Private Ryan,False
1998,1999,71,18,"Gary Rydstrom, Gary Summers, Andy Nelson, Ronald Judkins",Saving Private Ryan,True
1998,1999,71,19,"Gary Rydstrom, Richard Hymns",Saving Private Ryan,True
1998,1999,71,3,Robert Rodat,Saving Private Ryan,False
1965,1966,38,13,Tom Courtenay,Doctor Zhivago,False
1965,1966,38,27,"Art Direction:  John Box, Terry Marsh;  Set Decoration:  Dario Simoni",Doctor Zhivago,True
1965,1966,38,28,Freddie Young,Doctor Zhivago,True
1965,1966,38,41,Phyllis Dalton,Doctor Zhivago,True
1965,1966,38,12,David Lean,Doctor Zhivago,False
1965,1966,38,15,Norman Savage,Doctor Zhivago,False
1965,1966,38,53,Maurice Jarre,Doctor Zhivago,True
1965,1966,38,10,"Carlo Ponti, Producer",Doctor Zhivago,False
1965,1966,38,18,"Metro-Goldwyn-Mayer British Studio Sound Department, A. W. Watkins, Sound Director; and Metro-Goldwyn-Mayer Studio Sound Department, Franklin E. Milton, Sound Director",Doctor Zhivago,False
1965,1966,38,25,Robert Bolt,Doctor Zhivago,True
1983,1984,56,4,Robert Duvall,Tender Mercies,True
1983,1984,56,12,Bruce Beresford,Tender Mercies,False
1983,1984,56,2,Music and Lyric by Austin Roberts and Bobby Hart,Tender Mercies,False
1983,1984,56,10,"Philip S. Hobel, Producer",Tender Mercies,False
1983,1984,56,3,Horton Foote,Tender Mercies,True
1981,1982,54,59,Hungary,Mephisto,True
1986,1987,59,12,David Lynch,Blue Velvet,False
1985,1986,58,16,"Will Vinton, Ian Wingrove, Zoran Perisic, Michael Lloyd",Return to Oz,False
1959,1960,32,31,George Bruns,Sleeping Beauty,False
1984,1985,57,3,"Screenplay by Lowell Ganz, Babaloo Mandel, Bruce Jay Friedman;  Screen Story by Bruce Jay Friedman;  Based on a story by Brian Grazer",Splash,False
1982,1983,55,9,"Elois Jenssen, Rosanna Norton",Tron,False
1982,1983,55,18,"Michael Minkler, Bob Minkler, Lee Minkler, Jim La Rue",Tron,False
1991,1992,64,3,"Lawrence Kasdan, Meg Kasdan",Grand Canyon,False
1984,1985,57,20,John Williams,Indiana Jones and the Temple of Doom,False
1984,1985,57,16,"Dennis Muren, Michael McAlister, Lorne Peterson, George Gibbs",Indiana Jones and the Temple of Doom,True
1966,1967,39,24,Richard Burton,Who's Afraid of Virginia Woolf?,False
1966,1967,39,13,George Segal,Who's Afraid of Virginia Woolf?,False
1966,1967,39,26,Elizabeth Taylor,Who's Afraid of Virginia Woolf?,True
1966,1967,39,5,Sandy Dennis,Who's Afraid of Virginia Woolf?,True
1966,1967,39,37,Art Direction:  Richard Sylbert;  Set Decoration:  George James Hopkins,Who's Afraid of Virginia Woolf?,True
1966,1967,39,38,Haskell Wexler,Who's Afraid of Virginia Woolf?,True
1966,1967,39,40,Irene Sharaff,Who's Afraid of Virginia Woolf?,True
1966,1967,39,12,Mike Nichols,Who's Afraid of Virginia Woolf?,False
1966,1967,39,15,Sam O'Steen,Who's Afraid of Virginia Woolf?,False
1966,1967,39,62,Alex North,Who's Afraid of Virginia Woolf?,False
1966,1967,39,10,"Ernest Lehman, Producer",Who's Afraid of Virginia Woolf?,False
1966,1967,39,18,"Warner Bros. Studio Sound Department, George R. Groves, Sound Director",Who's Afraid of Virginia Woolf?,False
1966,1967,39,25,Ernest Lehman,Who's Afraid of Virginia Woolf?,False
1967,1968,40,14,"Art Direction:  Mario Chiari, Jack Martin Smith, Ed Graves;  Set Decoration:  Walter M. Scott, Stuart A. Reiss",Doctor Dolittle,False
1967,1968,40,8,Robert Surtees,Doctor Dolittle,False
1967,1968,40,15,"Samuel E. Beetley, Marjorie Fowler",Doctor Dolittle,False
1967,1968,40,62,Leslie Bricusse,Doctor Dolittle,False
1967,1968,40,42,"Lionel Newman, Alexander Courage",Doctor Dolittle,False
1967,1968,40,23,Music and Lyrics by Leslie Bricusse,Doctor Dolittle,True
1967,1968,40,10,"Arthur P. Jacobs, Producer",Doctor Dolittle,False
1967,1968,40,18,20th Century-Fox Studio Sound Department,Doctor Dolittle,False
1967,1968,40,47,L. B. Abbott,Doctor Dolittle,True
1968,1969,41,5,Ruth Gordon,Rosemary's Baby,True
1968,1969,41,25,Roman Polanski,Rosemary's Baby,False
1988,1989,61,17,"Ve Neill, Steve La Porte, Robert Short",Beetlejuice,True
1951,1952,24,38,Robert Burks,Strangers on a Train,False
1988,1989,61,19,"Ben Burtt, Richard Hymns",Willow,False
1988,1989,61,16,"Dennis Muren, Michael McAlister, Phil Tippett, Chris Evans",Willow,False
1944,1945,17,38,Glen MacWilliams,Lifeboat,False
1944,1945,17,12,Alfred Hitchcock,Lifeboat,False
1944,1945,17,66,John Steinbeck,Lifeboat,False
1943,1944,16,66,Gordon McDonell,Shadow of a Doubt,False
1941,1942,14,26,Joan Fontaine,Suspicion,True
1941,1942,14,45,Franz Waxman,Suspicion,False
1941,1942,14,30,RKO Radio,Suspicion,False
1987,1988,60,4,William Hurt,Broadcast News,False
1987,1988,60,13,Albert Brooks,Broadcast News,False
1987,1988,60,7,Holly Hunter,Broadcast News,False
1987,1988,60,8,Michael Ballhaus,Broadcast News,False
1987,1988,60,15,Richard Marks,Broadcast News,False
1987,1988,60,10,"James L. Brooks, Producer",Broadcast News,False
1987,1988,60,3,James L. Brooks,Broadcast News,False
1988,1989,61,7,Melanie Griffith,Working Girl,False
1988,1989,61,5,Joan Cusack,Working Girl,False
1988,1989,61,5,Sigourney Weaver,Working Girl,False
1988,1989,61,12,Mike Nichols,Working Girl,False
1988,1989,61,2,Music and Lyric by Carly Simon,Working Girl,True
1988,1989,61,10,"Douglas Wick, Producer",Working Girl,False
1988,1989,61,13,Dean Stockwell,Married to the Mob,False
1992,1993,65,14,Art Direction:  Ferdinando Scarfiotti;  Set Decoration:  Linda DeScenna,Toys,False
1992,1993,65,9,Albert Wolsky,Toys,False
1998,1999,71,7,Meryl Streep,One True Thing,False
1954,1955,27,44,Warner Bros. Studio,Them!,False
1990,1991,63,17,"Ve Neill, Stan Winston",Edward Scissorhands,False
1998,1999,71,14,Art Direction:  Eugenio Zanetti;  Set Decoration:  Cindy Carr,What Dreams May Come,False
1998,1999,71,16,"Joel Hynek, Nicholas Brooks, Stuart Robertson, Kevin Mack",What Dreams May Come,True
1992,1993,65,5,Marisa Tomei,My Cousin Vinny,True
1975,1976,48,5,Ronee Blakley,Nashville,False
1975,1976,48,5,Lily Tomlin,Nashville,False
1975,1976,48,12,Robert Altman,Nashville,False
1975,1976,48,2,Music and Lyrics by Keith Carradine,Nashville,True
1975,1976,48,10,"Robert Altman, Producer",Nashville,False
1986,1987,59,4,William Hurt,Children of a Lesser God,False
1986,1987,59,7,Marlee Matlin,Children of a Lesser God,True
1986,1987,59,5,Piper Laurie,Children of a Lesser God,False
1986,1987,59,10,"Burt Sugarman and Patrick Palmer, Producers",Children of a Lesser God,False
1986,1987,59,58,"Hesper Anderson, Mark Medoff",Children of a Lesser God,False
1998,1999,71,9,Colleen Atwood,Beloved,False
1998,1999,71,14,Art Direction:  Jeannine Oppewall;  Set Decoration:  Jay Hart,Pleasantville,False
1998,1999,71,9,Judianna Makovsky,Pleasantville,False
1998,1999,71,6,Randy Newman,Pleasantville,False
1998,1999,71,4,Edward Norton,American History X,False
1998,1999,71,4,Ian McKellen,Gods and Monsters,False
1998,1999,71,5,Lynn Redgrave,Gods and Monsters,False
1998,1999,71,11,Bill Condon,Gods and Monsters,True
1998,1999,71,7,Cate Blanchett,Elizabeth,False
1998,1999,71,14,Art Direction:  John Myhre;  Set Decoration:  Peter Howitt,Elizabeth,False
1998,1999,71,8,Remi Adefarasin,Elizabeth,False
1998,1999,71,9,Alexandra Byrne,Elizabeth,False
1998,1999,71,17,Jenny Shircore,Elizabeth,True
1998,1999,71,6,David Hirschfelder,Elizabeth,False
1998,1999,71,10,"Alison Owen, Eric Fellner and Tim Bevan, Producers",Elizabeth,False
1998,1999,71,9,Sandy Powell,Velvet Goldmine,False
1985,1986,58,4,Jon Voight,Runaway Train,False
1985,1986,58,13,Eric Roberts,Runaway Train,False
1985,1986,58,15,Henry Richardson,Runaway Train,False
1986,1987,59,4,Bob Hoskins,Mona Lisa,False
1976,1977,49,8,Richard H. Kline,King Kong,False
1976,1977,49,18,"Harry Warren Tetrick, William McCaughey, Aaron Rochin, Jack Solomon",King Kong,False
1976,1977,49,70,"Carlo Rambaldi, Glen Robinson, Frank Van der Veer",King Kong,True
1998,1999,71,2,Music and Lyric by Randy Newman,Babe: Pig in the City,False
1998,1999,71,5,Brenda Blethyn,Little Voice,False
1998,1999,71,13,Geoffrey Rush,Shakespeare in Love,False
1998,1999,71,7,Gwyneth Paltrow,Shakespeare in Love,True
1998,1999,71,5,Judi Dench,Shakespeare in Love,True
1998,1999,71,14,Art Direction:  Martin Childs;  Set Decoration:  Jill Quertier,Shakespeare in Love,True
1998,1999,71,8,Richard Greatrex,Shakespeare in Love,False
1998,1999,71,9,Sandy Powell,Shakespeare in Love,True
1998,1999,71,12,John Madden,Shakespeare in Love,False
1998,1999,71,15,David Gamble,Shakespeare in Love,False
1998,1999,71,17,"Lisa Westcott, Veronica Brebner",Shakespeare in Love,False
1998,1999,71,1,Stephen Warbeck,Shakespeare in Love,True
1998,1999,71,10,"David Parfitt, Donna Gigliotti, Harvey Weinstein, Edward Zwick and Marc Norman, Producers",Shakespeare in Love,True
1998,1999,71,18,"Robin O'Donoghue, Dominic Lester, Peter Glossop",Shakespeare in Love,False
1998,1999,71,3,"Marc Norman, Tom Stoppard",Shakespeare in Love,True
1947,1948,20,13,Edmund Gwenn,Miracle on 34th Street,True
1947,1948,20,39,20th Century-Fox,Miracle on 34th Street,False
1947,1948,20,43,Valentine Davies,Miracle on 34th Street,True
1947,1948,20,34,George Seaton,Miracle on 34th Street,True
1985,1986,58,19,Frederick J. Brown,Rambo: First Blood Part II,False
1984,1985,57,15,"Donn Cambern, Frank Morriss",Romancing the Stone,False
1985,1986,58,13,Don Ameche,Cocoon,True
1985,1986,58,16,"Ken Ralston, Ralph McQuarrie, Scott Farrar, David Berry",Cocoon,True
1982,1983,55,2,Music and Lyric by Jim Peterik and Frankie Sullivan III,Rocky III,False
1985,1986,58,16,"Dennis Muren, Kit West, John Ellis, David Allen",Young Sherlock Holmes,False
1998,1999,71,16,"Rick Baker, Hoyt Yeatman, Allen Hall, Jim Mitchell",Mighty Joe Young,False
1949,1950,22,44,ARKO Productions,Mighty Joe Young,True
1998,1999,71,1,Marc Shaiman,Patch Adams,False
1998,1999,71,7,Emily Watson,Hilary and Jackie,False
1998,1999,71,5,Rachel Griffiths,Hilary and Jackie,False
1986,1987,59,7,Kathleen Turner,Peggy Sue Got Married,False
1986,1987,59,8,Jordan Cronenweth,Peggy Sue Got Married,False
1986,1987,59,9,Theadora Van Runkle,Peggy Sue Got Married,False
1986,1987,59,18,"Les Fresholtz, Dick Alexander, Vern Poore, William Nelson",Heartbreak Ridge,False
1970,1971,43,5,Helen Hayes,Airport,True
1970,1971,43,5,Maureen Stapleton,Airport,False
1970,1971,43,14,"Art Direction:  Alexander Golitzen, E. Preston Ames;  Set Decoration:  Jack D. Moore, Mickey S. Michaels",Airport,False
1970,1971,43,8,Ernest Laszlo,Airport,False
1970,1971,43,9,Edith Head,Airport,False
1970,1971,43,15,Stuart Gilmore,Airport,False
1970,1971,43,20,Alfred Newman,Airport,False
1970,1971,43,10,"Ross Hunter, Producer",Airport,False
1970,1971,43,18,"Ronald Pierce, David Moriarty",Airport,False
1970,1971,43,25,George Seaton,Airport,False
1977,1978,50,14,Art Direction:  George C. Webb;  Set Decoration:  Mickey S. Michaels,Airport '77,False
1977,1978,50,9,"Edith Head, Burton Miller",Airport '77,False
1979,1980,52,18,"William McCaughey, Aaron Rochin, Michael J. Kohut, Jack Solomon",Meteor,False
1976,1977,49,14,Art Direction:  Dale Hennesy;  Set Decoration:  Robert de Vestel,Logan's Run,False
1976,1977,49,8,Ernest Laszlo,Logan's Run,False
1976,1977,49,70,"L. B. Abbott, Glen Robinson, Matthew Yuricich",Logan's Run,True
1968,1969,41,9,Morton Haack,Planet of the Apes,False
1968,1969,41,64,Jerry Goldsmith,Planet of the Apes,False
1974,1975,47,14,"Art Direction:  Alexander Golitzen, E. Preston Ames;  Set Decoration:  Frank McKelvy",Earthquake,False
1974,1975,47,8,Philip Lathrop,Earthquake,False
1974,1975,47,15,Dorothy Spencer,Earthquake,False
1974,1975,47,18,"Ronald Pierce, Melvin Metcalfe, Sr.",Earthquake,True
1974,1975,47,70,"Frank Brendel, Glen Robinson, Albert Whitlock",Earthquake,True
1998,1999,71,21,"Matthew Diamond, Jerry Kupfer",Dancemaker,False
1998,1999,71,59,Argentina,Tango,False
1999,2000,72,17,Rick Baker,Life,False
1999,2000,72,11,"Alexander Payne, Jim Taylor",Election,False
1945,1946,18,26,Joan Crawford,Mildred Pierce,True
1945,1946,18,5,Eve Arden,Mildred Pierce,False
1945,1946,18,5,Ann Blyth,Mildred Pierce,False
1945,1946,18,38,Ernest Haller,Mildred Pierce,False
1945,1946,18,39,Warner Bros.,Mildred Pierce,False
1945,1946,18,34,Ranald MacDougall,Mildred Pierce,False
1990,1991,63,13,Al Pacino,Dick Tracy,False
1990,1991,63,14,Art Direction:  Richard Sylbert;  Set Decoration:  Rick Simpson,Dick Tracy,True
1990,1991,63,8,Vittorio Storaro,Dick Tracy,False
1990,1991,63,9,Milena Canonero,Dick Tracy,False
1990,1991,63,17,"John Caglione, Jr., Doug Drexler",Dick Tracy,True
1990,1991,63,2,Music and Lyric by Stephen Sondheim,Dick Tracy,True
1990,1991,63,18,"Chris Jenkins, David E. Campbell, D. M. Hemphill, Thomas Causey",Dick Tracy,False
1978,1979,51,15,Stuart Baird,Superman,False
1978,1979,51,20,John Williams,Superman,False
1978,1979,51,18,"Gordon K. McCallum, Graham Hartstone, Nicolas Le Messurier, Roy Charman",Superman,False
1978,1979,51,70,"Les Bowie, Colin Chilvers, Denys Coop, Roy Field, Derek Meddings, Zoran Perisic",Superman,True
1999,2000,72,21,"Wim Wenders, Ulrich Felsberg",Buena Vista Social Club,False
1999,2000,72,17,"Michèle Burke, Mike Smithson",Austin Powers: The Spy Who Shagged Me,False
1999,2000,72,2,Music and Lyric by Phil Collins,Tarzan,True
1960,1961,33,13,Peter Ustinov,Spartacus,True
1960,1961,33,27,"Art Direction:  Alexander Golitzen, Eric Orbom;  Set Decoration:  Russell A. Gausman, Julia Heron",Spartacus,True
1960,1961,33,28,Russell Metty,Spartacus,True
1960,1961,33,41,"Valles, Bill Thomas",Spartacus,True
1960,1961,33,15,Robert Lawrence,Spartacus,False
1960,1961,33,29,Alex North,Spartacus,False
1962,1963,35,25,Vladimir Nabokov,Lolita,False
1975,1976,48,14,"Art Direction:  Ken Adam, Roy Walker;  Set Decoration:  Vernon Dixon",Barry Lyndon,True
1975,1976,48,8,John Alcott,Barry Lyndon,True
1975,1976,48,9,"Ulla-Britt Soderlund, Milena Canonero",Barry Lyndon,True
1975,1976,48,12,Stanley Kubrick,Barry Lyndon,False
1975,1976,48,71,Adaptation Score by Leonard Rosenman,Barry Lyndon,True
1975,1976,48,10,"Stanley Kubrick, Producer",Barry Lyndon,False
1975,1976,48,63,Stanley Kubrick,Barry Lyndon,False
1986,1987,59,7,Sissy Spacek,Crimes of the Heart,False
1986,1987,59,5,Tess Harper,Crimes of the Heart,False
1986,1987,59,58,Beth Henley,Crimes of the Heart,False
1986,1987,59,9,"Anna Anni, Maurizio Millenotti",Otello,False
1986,1987,59,2,Music by Alan Menken; Lyric by Howard Ashman,Little Shop of Horrors,False
1986,1987,59,16,"Lyle Conway, Bran Ferren, Martin Gutteridge",Little Shop of Horrors,False
1987,1988,60,14,"Art Direction:  Santo Loquasto;  Set Decoration:  Carol Joffe, Les Bloom, George DeTitta, Jr.",Radio Days,False
1987,1988,60,3,Woody Allen,Radio Days,False
1982,1983,55,7,Jessica Lange,Frances,False
1982,1983,55,5,Kim Stanley,Frances,False
1978,1979,51,4,Warren Beatty,Heaven Can Wait,False
1978,1979,51,13,Jack Warden,Heaven Can Wait,False
1978,1979,51,5,Dyan Cannon,Heaven Can Wait,False
1978,1979,51,14,"Art Direction:  Paul Sylbert, Edwin O'Donovan;  Set Decoration:  George Gaines",Heaven Can Wait,True
1978,1979,51,8,William A. Fraker,Heaven Can Wait,False
1978,1979,51,12,"Warren Beatty, Buck Henry",Heaven Can Wait,False
1978,1979,51,20,Dave Grusin,Heaven Can Wait,False
1978,1979,51,10,"Warren Beatty, Producer",Heaven Can Wait,False
1978,1979,51,58,"Elaine May, Warren Beatty",Heaven Can Wait,False
1988,1989,61,4,Tom Hanks,Big,False
1988,1989,61,3,"Gary Ross, Anne Spielberg",Big,False
1988,1989,61,8,Conrad L. Hall,Tequila Sunrise,False
1999,2000,72,21,"Nanette Burstein, Brett Morgen",On the Ropes,False
1939,1940,12,38,Joseph Walker,Only Angels Have Wings,False
1939,1940,12,44,"Roy Davidson, Edwin C. Hahn",Only Angels Have Wings,False
1999,2000,72,4,Kevin Spacey,American Beauty,True
1999,2000,72,7,Annette Bening,American Beauty,False
1999,2000,72,8,Conrad L. Hall,American Beauty,True
1999,2000,72,12,Sam Mendes,American Beauty,True
1999,2000,72,15,"Tariq Anwar, Christopher Greenbury",American Beauty,False
1999,2000,72,20,Thomas Newman,American Beauty,False
1999,2000,72,10,"Bruce Cohen and Dan Jinks, Producers",American Beauty,True
1999,2000,72,3,Alan Ball,American Beauty,True
1967,1968,40,5,Mildred Natwick,Barefoot in the Park,False
1972,1973,45,12,John Boorman,Deliverance,False
1972,1973,45,15,Tom Priestley,Deliverance,False
1972,1973,45,10,"John Boorman, Producer",Deliverance,False
1981,1982,54,8,Alex Thomson,Excalibur,False
1975,1976,48,26,Ann-Margret,Tommy,False
1975,1976,48,71,Adaptation Score by Peter Townshend,Tommy,False
1939,1940,12,20,Victor Young,Gulliver's Travels,False
1939,1940,12,23,Music by Ralph Rainger; Lyrics by Leo Robin,Gulliver's Travels,False
1999,2000,72,7,Hilary Swank,Boys Don't Cry,True
1999,2000,72,5,Chloë Sevigny,Boys Don't Cry,False
1990,1991,63,18,"Michael J. Kohut, Carlos de Larios, Aaron Rochin, Nelson Stoll",Total Recall,False
1990,1991,63,19,Stephen H. Flick,Total Recall,False
1990,1991,63,70,"Eric Brevig, Rob Bottin, Tim McGovern, Alex Funke",Total Recall,True
1946,1947,19,26,Celia Johnson,Brief Encounter,False
1946,1947,19,12,David Lean,Brief Encounter,False
1946,1947,19,34,"David Lean, Anthony Havelock-Allan, Ronald Neame",Brief Encounter,False
1981,1982,54,4,Warren Beatty,Reds,False
1981,1982,54,13,Jack Nicholson,Reds,False
1981,1982,54,7,Diane Keaton,Reds,False
1981,1982,54,5,Maureen Stapleton,Reds,True
1981,1982,54,14,Art Direction:  Richard Sylbert;  Set Decoration:  Michael Seirton,Reds,False
